Kind,Name,Cyclomatic,RatioCommentToCode,MaxInheritanceTree,CountDeclInstanceMethod,CountDeclMethod,CountClassCoupled,PercentLackOfCohesion,CountDeclClass,CountDeclFile,CountLineCode
Generic Parameter,"org.springframework.boot.actuate.metrics.buffer.BufferMetricReader.collectMetrics.T",,,0,0,0,1,0,,,
Public Method,"org.springframework.boot.actuate.metrics.buffer.BufferMetricReader.count",1,0.00,,,,,,,,4
Public Method,"org.springframework.boot.actuate.metrics.buffer.BufferMetricReader.findAll",1,0.00,,,,,,,,4
Public Method,"org.springframework.boot.actuate.metrics.buffer.BufferMetricReader.findAll",1,0.00,,,,,,,,4
Private Method,"org.springframework.boot.actuate.metrics.buffer.BufferMetricReader.findAll",1,0.00,,,,,,,,6
Public Method,"org.springframework.boot.actuate.metrics.buffer.BufferMetricReader.findOne",3,0.00,,,,,,,,8
Public Class,"org.springframework.boot.actuate.metrics.buffer.BufferMetricReaderTests",,0.21,1,3,3,4,22,,,24
Public Method,"org.springframework.boot.actuate.metrics.buffer.BufferMetricReaderTests.countReflectsNumberOfMetrics",1,0.00,,,,,,,,6
Public Method,"org.springframework.boot.actuate.metrics.buffer.BufferMetricReaderTests.findCounter",1,0.00,,,,,,,,6
Public Method,"org.springframework.boot.actuate.metrics.buffer.BufferMetricReaderTests.findGauge",1,0.00,,,,,,,,6
Abstract Generic Class,"org.springframework.boot.actuate.metrics.buffer.Buffers",,0.21,1,5,5,6,0,,,34
Generic Parameter,"org.springframework.boot.actuate.metrics.buffer.Buffers.B",,,0,0,0,1,0,,,
Public Method,"org.springframework.boot.actuate.metrics.buffer.Buffers.count",1,0.00,,,,,,,,3
Protected Abstract Method,"org.springframework.boot.actuate.metrics.buffer.Buffers.createBuffer",0,0.00,,,,,,,,1
Protected Final Method,"org.springframework.boot.actuate.metrics.buffer.Buffers.doWith",2,0.00,,,,,,,,12
Anonymous Class,"org.springframework.boot.actuate.metrics.buffer.Buffers.doWith.(Anon_2)",,0.00,2,1,1,3,0,,,5
Public Method,"org.springframework.boot.actuate.metrics.buffer.Buffers.doWith.(Anon_2).apply",1,0.00,,,,,,,,4
Public Method,"org.springframework.boot.actuate.metrics.buffer.Buffers.find",1,0.00,,,,,,,,3
Public Method,"org.springframework.boot.actuate.metrics.buffer.Buffers.forEach",1,0.00,,,,,,,,11
Anonymous Class,"org.springframework.boot.actuate.metrics.buffer.Buffers.forEach.(Anon_1)",,0.00,2,1,1,3,0,,,7
Public Method,"org.springframework.boot.actuate.metrics.buffer.Buffers.forEach.(Anon_1).accept",2,0.00,,,,,,,,6
Public Class,"org.springframework.boot.actuate.metrics.buffer.CounterBuffer",,0.33,2,4,4,4,0,,,18
Public Constructor,"org.springframework.boot.actuate.metrics.buffer.CounterBuffer.CounterBuffer",1,0.00,,,,,,,,4
Public Method,"org.springframework.boot.actuate.metrics.buffer.CounterBuffer.add",1,0.00,,,,,,,,3
Public Method,"org.springframework.boot.actuate.metrics.buffer.CounterBuffer.getValue",1,0.00,,,,,,,,4
Public Method,"org.springframework.boot.actuate.metrics.buffer.CounterBuffer.reset",1,0.00,,,,,,,,3
Public Class,"org.springframework.boot.actuate.metrics.buffer.CounterBuffers",,0.24,2,3,3,4,0,,,25
Protected Method,"org.springframework.boot.actuate.metrics.buffer.CounterBuffers.createBuffer",1,0.00,,,,,,,,4
Public Method,"org.springframework.boot.actuate.metrics.buffer.CounterBuffers.increment",1,0.00,,,,,,,,9
Anonymous Class,"org.springframework.boot.actuate.metrics.buffer.CounterBuffers.increment.(Anon_1)",,0.00,2,1,1,4,0,,,6
Public Method,"org.springframework.boot.actuate.metrics.buffer.CounterBuffers.increment.(Anon_1).accept",1,0.00,,,,,,,,5
Public Method,"org.springframework.boot.actuate.metrics.buffer.CounterBuffers.reset",1,0.00,,,,,,,,9
Anonymous Class,"org.springframework.boot.actuate.metrics.buffer.CounterBuffers.reset.(Anon_2)",,0.00,2,1,1,3,0,,,6
Public Method,"org.springframework.boot.actuate.metrics.buffer.CounterBuffers.reset.(Anon_2).accept",1,0.00,,,,,,,,5
Public Class,"org.springframework.boot.actuate.metrics.buffer.CounterBuffersTests",,0.17,1,3,3,3,17,,,29
Public Method,"org.springframework.boot.actuate.metrics.buffer.CounterBuffersTests.findNonExistent",1,0.00,,,,,,,,4
Public Method,"org.springframework.boot.actuate.metrics.buffer.CounterBuffersTests.getNonExistent",1,0.00,,,,,,,,10
Anonymous Class,"org.springframework.boot.actuate.metrics.buffer.CounterBuffersTests.getNonExistent.(Anon_2)",,0.00,2,1,1,3,0,,,5
Public Method,"org.springframework.boot.actuate.metrics.buffer.CounterBuffersTests.getNonExistent.(Anon_2).accept",1,0.00,,,,,,,,4
Public Method,"org.springframework.boot.actuate.metrics.buffer.CounterBuffersTests.inAndOut",1,0.00,,,,,,,,11
Anonymous Class,"org.springframework.boot.actuate.metrics.buffer.CounterBuffersTests.inAndOut.(Anon_1)",,0.00,2,1,1,3,0,,,5
Public Method,"org.springframework.boot.actuate.metrics.buffer.CounterBuffersTests.inAndOut.(Anon_1).accept",1,0.00,,,,,,,,4
Public Class,"org.springframework.boot.actuate.metrics.buffer.CounterServiceSpeedTests",,0.05,1,3,5,27,68,,,101
Private Method,"org.springframework.boot.actuate.metrics.buffer.CounterServiceSpeedTests.iterate",3,0.00,,,,,,,,21
Anonymous Class,"org.springframework.boot.actuate.metrics.buffer.CounterServiceSpeedTests.iterate.(Anon_5)",,0.00,2,1,1,4,0,,,8
Public Method,"org.springframework.boot.actuate.metrics.buffer.CounterServiceSpeedTests.iterate.(Anon_5).run",2,0.00,,,,,,,,7
Public Static Method,"org.springframework.boot.actuate.metrics.buffer.CounterServiceSpeedTests.prime",2,0.00,,,,,,,,8
Public Method,"org.springframework.boot.actuate.metrics.buffer.CounterServiceSpeedTests.raw",2,0.00,,,,,,,,27
Anonymous Class,"org.springframework.boot.actuate.metrics.buffer.CounterServiceSpeedTests.raw.(Anon_1)",,0.00,2,1,1,4,0,,,5
Public Method,"org.springframework.boot.actuate.metrics.buffer.CounterServiceSpeedTests.raw.(Anon_1).accept",1,0.00,,,,,,,,4
Anonymous Class,"org.springframework.boot.actuate.metrics.buffer.CounterServiceSpeedTests.raw.(Anon_2)",,0.00,2,1,1,4,0,,,5
Public Method,"org.springframework.boot.actuate.metrics.buffer.CounterServiceSpeedTests.raw.(Anon_2).accept",1,0.00,,,,,,,,4
Public Method,"org.springframework.boot.actuate.metrics.buffer.CounterServiceSpeedTests.reader",1,0.00,,,,,,,,23
Anonymous Class,"org.springframework.boot.actuate.metrics.buffer.CounterServiceSpeedTests.reader.(Anon_3)",,0.00,2,1,1,3,0,,,5
Public Method,"org.springframework.boot.actuate.metrics.buffer.CounterServiceSpeedTests.reader.(Anon_3).accept",1,0.00,,,,,,,,4
Anonymous Class,"org.springframework.boot.actuate.metrics.buffer.CounterServiceSpeedTests.reader.(Anon_4)",,0.00,2,1,1,3,0,,,5
Public Method,"org.springframework.boot.actuate.metrics.buffer.CounterServiceSpeedTests.reader.(Anon_4).accept",1,0.00,,,,,,,,4
Public Static Method,"org.springframework.boot.actuate.metrics.buffer.CounterServiceSpeedTests.washup",1,0.00,,,,,,,,4
Public Class,"org.springframework.boot.actuate.metrics.buffer.DefaultCounterServiceSpeedTests",,0.08,1,1,2,23,65,,,66
Public Method,"org.springframework.boot.actuate.metrics.buffer.DefaultCounterServiceSpeedTests.counters",3,0.00,,,,,,,,41
Anonymous Class,"org.springframework.boot.actuate.metrics.buffer.DefaultCounterServiceSpeedTests.counters.(Anon_1)",,0.00,2,1,1,4,0,,,8
Public Method,"org.springframework.boot.actuate.metrics.buffer.DefaultCounterServiceSpeedTests.counters.(Anon_1).run",2,0.00,,,,,,,,7
Anonymous Class,"org.springframework.boot.actuate.metrics.buffer.DefaultCounterServiceSpeedTests.counters.(Anon_2)",,0.00,2,1,1,3,0,,,5
Public Method,"org.springframework.boot.actuate.metrics.buffer.DefaultCounterServiceSpeedTests.counters.(Anon_2).accept",1,0.00,,,,,,,,4
Anonymous Class,"org.springframework.boot.actuate.metrics.buffer.DefaultCounterServiceSpeedTests.counters.(Anon_3)",,0.00,2,1,1,3,0,,,5
Public Method,"org.springframework.boot.actuate.metrics.buffer.DefaultCounterServiceSpeedTests.counters.(Anon_3).accept",1,0.00,,,,,,,,4
Public Static Method,"org.springframework.boot.actuate.metrics.buffer.DefaultCounterServiceSpeedTests.prime",2,0.00,,,,,,,,8
Public Class,"org.springframework.boot.actuate.metrics.buffer.DefaultGaugeServiceSpeedTests",,0.07,1,1,2,23,65,,,67
Public Method,"org.springframework.boot.actuate.metrics.buffer.DefaultGaugeServiceSpeedTests.gauges",3,0.00,,,,,,,,42
Anonymous Class,"org.springframework.boot.actuate.metrics.buffer.DefaultGaugeServiceSpeedTests.gauges.(Anon_1)",,0.00,2,1,1,4,0,,,9
Public Method,"org.springframework.boot.actuate.metrics.buffer.DefaultGaugeServiceSpeedTests.gauges.(Anon_1).run",2,0.00,,,,,,,,8
Anonymous Class,"org.springframework.boot.actuate.metrics.buffer.DefaultGaugeServiceSpeedTests.gauges.(Anon_2)",,0.00,2,1,1,3,0,,,5
Public Method,"org.springframework.boot.actuate.metrics.buffer.DefaultGaugeServiceSpeedTests.gauges.(Anon_2).accept",1,0.00,,,,,,,,4
Anonymous Class,"org.springframework.boot.actuate.metrics.buffer.DefaultGaugeServiceSpeedTests.gauges.(Anon_3)",,0.00,2,1,1,3,0,,,5
Public Method,"org.springframework.boot.actuate.metrics.buffer.DefaultGaugeServiceSpeedTests.gauges.(Anon_3).accept",1,0.00,,,,,,,,4
Public Static Method,"org.springframework.boot.actuate.metrics.buffer.DefaultGaugeServiceSpeedTests.prime",2,0.00,,,,,,,,8
Public Class,"org.springframework.boot.actuate.metrics.buffer.DropwizardCounterServiceSpeedTests",,0.09,1,1,2,24,65,,,67
Public Method,"org.springframework.boot.actuate.metrics.buffer.DropwizardCounterServiceSpeedTests.counters",3,0.00,,,,,,,,42
Anonymous Class,"org.springframework.boot.actuate.metrics.buffer.DropwizardCounterServiceSpeedTests.counters.(Anon_1)",,0.00,2,1,1,4,0,,,9
Public Method,"org.springframework.boot.actuate.metrics.buffer.DropwizardCounterServiceSpeedTests.counters.(Anon_1).run",2,0.00,,,,,,,,8
Anonymous Class,"org.springframework.boot.actuate.metrics.buffer.DropwizardCounterServiceSpeedTests.counters.(Anon_2)",,0.00,2,1,1,3,0,,,5
Public Method,"org.springframework.boot.actuate.metrics.buffer.DropwizardCounterServiceSpeedTests.counters.(Anon_2).accept",1,0.00,,,,,,,,4
Anonymous Class,"org.springframework.boot.actuate.metrics.buffer.DropwizardCounterServiceSpeedTests.counters.(Anon_3)",,0.00,2,1,1,3,0,,,5
Public Method,"org.springframework.boot.actuate.metrics.buffer.DropwizardCounterServiceSpeedTests.counters.(Anon_3).accept",1,0.00,,,,,,,,4
Public Static Method,"org.springframework.boot.actuate.metrics.buffer.DropwizardCounterServiceSpeedTests.prime",2,0.00,,,,,,,,8
Public Class,"org.springframework.boot.actuate.metrics.buffer.GaugeBuffer",,0.43,2,3,3,2,0,,,14
Public Constructor,"org.springframework.boot.actuate.metrics.buffer.GaugeBuffer.GaugeBuffer",1,0.00,,,,,,,,4
Public Method,"org.springframework.boot.actuate.metrics.buffer.GaugeBuffer.getValue",1,0.00,,,,,,,,4
Public Method,"org.springframework.boot.actuate.metrics.buffer.GaugeBuffer.setValue",1,0.00,,,,,,,,3
Public Class,"org.springframework.boot.actuate.metrics.buffer.GaugeBuffers",,0.38,2,2,2,4,0,,,16
Protected Method,"org.springframework.boot.actuate.metrics.buffer.GaugeBuffers.createBuffer",1,0.00,,,,,,,,4
Public Method,"org.springframework.boot.actuate.metrics.buffer.GaugeBuffers.set",1,0.00,,,,,,,,9
Anonymous Class,"org.springframework.boot.actuate.metrics.buffer.GaugeBuffers.set.(Anon_1)",,0.00,2,1,1,4,0,,,6
Public Method,"org.springframework.boot.actuate.metrics.buffer.GaugeBuffers.set.(Anon_1).accept",1,0.00,,,,,,,,5
Public Class,"org.springframework.boot.actuate.metrics.buffer.NullPrintWriter",,0.75,2,1,2,2,0,,,8
Public Constructor,"org.springframework.boot.actuate.metrics.buffer.NullPrintWriter.NullPrintWriter",2,0.00,,,,,,,,3
Private Static Method,"org.springframework.boot.actuate.metrics.buffer.NullPrintWriter.isWindows",1,0.00,,,,,,,,3
Package,"org.springframework.boot.actuate.metrics.dropwizard",,0.41,,40,40,,,9,4,327
Public Class,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices",,0.26,1,14,14,19,84,,,161
Public Constructor,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.DropwizardMetricServices",1,1.33,,,,,,,,3
Public Constructor,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.DropwizardMetricServices",2,1.00,,,,,,,,6
Private Static Class,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.HistogramMetricRegistrar",,0.30,2,2,2,5,0,,,10
Protected Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.HistogramMetricRegistrar.createForReservoir",1,0.00,,,,,,,,4
Protected Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.HistogramMetricRegistrar.register",1,0.00,,,,,,,,4
Private Static Abstract Generic Class,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.MetricRegistrar",,0.21,1,4,4,8,0,,,14
Constructor,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.MetricRegistrar.MetricRegistrar",1,0.00,,,,,,,,5
Generic Parameter,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.MetricRegistrar.T",,,0,0,0,1,0,,,
Public Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.MetricRegistrar.checkExisting",1,0.00,,,,,,,,4
Protected Abstract Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.MetricRegistrar.createForReservoir",0,0.00,,,,,,,,1
Protected Abstract Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.MetricRegistrar.register",0,0.00,,,,,,,,1
Private Static Final Class,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.SimpleGauge",,0.23,1,3,3,2,0,,,13
Private Constructor,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.SimpleGauge.SimpleGauge",1,0.00,,,,,,,,3
Public Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.SimpleGauge.getValue",1,0.00,,,,,,,,4
Public Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.SimpleGauge.setValue",1,0.00,,,,,,,,3
Private Static Class,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.TimerMetricRegistrar",,0.30,2,2,2,5,0,,,10
Protected Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.TimerMetricRegistrar.createForReservoir",1,0.00,,,,,,,,4
Protected Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.TimerMetricRegistrar.register",1,0.00,,,,,,,,4
Public Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.decrement",1,0.00,,,,,,,,4
Public Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.increment",1,0.00,,,,,,,,4
Private Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.incrementInternal",2,0.00,,,,,,,,11
Private Generic Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.register",4,0.00,,,,,,,,20
Generic Parameter,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.register.T",,,0,0,0,1,0,,,
Public Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.reset",2,0.00,,,,,,,,7
Private Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.setGaugeValue",3,0.08,,,,,,,,12
Public Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.submit",3,0.00,,,,,,,,13
Private Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.submitHistogram",1,0.00,,,,,,,,5
Private Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.submitTimer",1,0.00,,,,,,,,5
Private Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.wrapCounterName",1,0.00,,,,,,,,3
Private Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.wrapGaugeName",1,0.00,,,,,,,,3
Private Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServices.wrapName",3,0.00,,,,,,,,12
Public Class,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServicesTests",,0.11,1,10,10,20,27,,,122
Public Static Class,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServicesTests.WriterThread",,0.00,2,3,3,4,33,,,28
Public Constructor,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServicesTests.WriterThread.WriterThread",1,0.00,,,,,,,,6
Public Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServicesTests.WriterThread.isFailed",1,0.00,,,,,,,,3
Public Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServicesTests.WriterThread.run",3,0.00,,,,,,,,14
Public Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServicesTests.incrementCounter",1,0.00,,,,,,,,7
Public Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServicesTests.setCustomReservoirHistogram",1,0.00,,,,,,,,11
Public Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServicesTests.setCustomReservoirTimer",1,0.00,,,,,,,,13
Public Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServicesTests.setGauge",1,0.00,,,,,,,,9
Public Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServicesTests.setPredefinedHistogram",1,0.00,,,,,,,,6
Public Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServicesTests.setPredefinedTimer",1,0.00,,,,,,,,6
Public Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServicesTests.setup",1,0.00,,,,,,,,5
Public Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServicesTests.testParallelism",4,0.41,,,,,,,,17
Public Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServicesTests.updatePredefinedCounter",1,0.00,,,,,,,,7
Public Method,"org.springframework.boot.actuate.metrics.dropwizard.DropwizardMetricServicesTests.updatePredefinedMeter",1,0.00,,,,,,,,7
Public Interface,"org.springframework.boot.actuate.metrics.dropwizard.ReservoirFactory",,1.00,0,1,1,2,0,,,9
Anonymous Class,"org.springframework.boot.actuate.metrics.dropwizard.ReservoirFactory.(Anon_1)",,0.60,1,1,1,3,0,,,5
Public Method,"org.springframework.boot.actuate.metrics.dropwizard.ReservoirFactory.(Anon_1).getReservoir",1,0.00,,,,,,,,4
